时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8,
1.48829E+12,37.77HZ ,188.86HZ ,0,0,-1,-1,0,3,3.21,1.27,13.26,-0.99,-0.03,-0.01,-0.12,-0.05,-0.03,-0.25,-1.04,0.39,2.96,0,0,-0.09,,1530,1458,1455,1476,1506,1440,1446,1543,endOfFrame
1.48829E+12,37.91HZ ,189.53HZ ,0,0,-1,-1,0,3,2.43,1.36,9.15,-1,-0.02,-0.01,-0.09,-0.05,-0.03,-0.2,-1.04,0.33,2.97,0.06,-0.03,0.25,,1560,1427,1435,1508,1481,1462,1490,1513,endOfFrame
1.48829E+12,37.86HZ ,189.29HZ ,0,0,-1,-1,0,3,3.46,1.35,4.3,-1,-0.03,-0.01,-0.04,-0.06,-0.03,-0.09,-1.07,0.25,2.96,-0.06,-0.28,-0.13,,1553,1490,1446,1476,1536,1454,1425,1519,endOfFrame
1.48829E+12,37.56HZ ,187.78HZ ,0,-1,-1,-1,0,2,1.59,3.32,11.84,-0.99,-0.01,-0.03,-0.1,-0.03,-0.07,-0.21,-1.09,0.26,1.94,-0.11,-0.32,-0.49,,1516,1518,1490,1416,1550,1447,1408,1530,endOfFrame
1.48829E+12,37.41HZ ,187.07HZ ,0,-1,-1,-1,0,3,1.7,3.29,7.82,-1,-0.01,-0.03,-0.07,-0.03,-0.08,-0.15,-1.16,0.22,2.93,0.04,0.08,0.69,,1581,1392,1407,1549,1441,1490,1490,1476,endOfFrame
1.48829E+12,37.09HZ ,185.45HZ ,0,-1,-1,-1,0,4,2.76,1.85,-3.82,-1,-0.01,-0.02,0,-0.03,-0.06,-0.02,-1.18,0.12,3.95,-0.12,0.1,-0.12,,1529,1451,1439,1510,1508,1440,1414,1573,endOfFrame
1.48829E+12,37.53HZ ,187.64HZ ,0,-1,-1,-1,0,4,2.67,2.63,3.82,-1,-0.03,-0.02,0.02,-0.06,-0.05,0.01,-1.13,0.19,3.96,0.24,-0.03,-0.8,,1502,1470,1520,1439,1580,1357,1398,1600,endOfFrame
1.48829E+12,37.67HZ ,188.37HZ ,0,0,-1,-1,0,5,-0.79,2.69,14.06,-0.99,0,-0.03,-0.1,0,-0.05,-0.22,-1.23,0.25,4.94,0.03,0.01,0.07,,1571,1413,1422,1524,1517,1427,1430,1561,endOfFrame
1.48829E+12,37.85HZ ,189.25HZ ,0,0,-1,-1,0,5,0.25,3.66,10.01,-0.99,0.01,-0.02,-0.11,0.02,-0.05,-0.23,-1.23,0.14,4.95,-0.22,-0.23,0.4,,1612,1418,1368,1531,1512,1490,1420,1518,endOfFrame
1.48829E+12,37.87HZ ,189.33HZ ,0,0,-1,-1,0,6,3.22,4.49,-0.06,-1,-0.03,-0.04,-0.01,-0.06,-0.08,-0.04,-1.47,0.36,5.89,0.16,0.11,-0.25,,1558,1409,1448,1515,1542,1373,1411,1609,endOfFrame
1.48829E+12,37.67HZ ,188.34HZ ,0,-1,-1,-1,0,7,-1.68,6.33,4.39,-1,0.01,-0.05,-0.02,0.02,-0.12,-0.06,-1.74,-0.08,6.85,0.18,-0.11,-0.82,,1555,1432,1490,1476,1618,1331,1342,1643,endOfFrame
1.48829E+12,37.46HZ ,187.30HZ ,0,-1,-1,-1,0,7,-1,6.15,15.18,-0.99,0.02,-0.05,-0.13,0.03,-0.13,-0.27,-1.74,0.12,6.85,-0.01,0,-0.33,,1576,1416,1427,1511,1564,1380,1366,1625,endOfFrame
1.48829E+12,37.46HZ ,187.28HZ ,0,-1,-1,-1,0,7,-1.6,7.48,10.15,-0.99,0.02,-0.06,-0.09,0.04,-0.14,-0.2,-1.88,-0.01,6.82,0,-0.18,0.67,,1669,1343,1354,1564,1507,1460,1433,1535,endOfFrame
1.48829E+12,37.53HZ ,187.64HZ ,0,0,-1,-1,0,7,-0.82,7.44,3.96,-1,0.01,-0.07,-0.05,0.02,-0.13,-0.11,-1.92,-0.02,6.81,0.13,-0.09,0.06,,1620,1372,1414,1524,1545,1401,1403,1585,endOfFrame
1.48829E+12,37.81HZ ,189.03HZ ,0,0,-1,-1,0,8,-2.54,8.94,9.1,-1,0.02,-0.07,-0.06,0.04,-0.14,-0.13,-2.09,-0.09,7.79,0.01,-0.09,-0.36,,1601,1400,1422,1507,1583,1372,1345,1636,endOfFrame
1.48829E+12,37.76HZ ,188.78HZ ,0,0,-1,-1,0,8,-0.68,8.51,6.28,-0.99,0.02,-0.08,-0.08,0.04,-0.16,-0.17,-2.25,-0.07,7.74,-0.17,-0.09,0.38,,1654,1364,1350,1562,1520,1445,1382,1588,endOfFrame
1.48829E+12,37.45HZ ,187.27HZ ,-1,0,-1,-1,0,8,-0.99,7.75,1.22,-1,0,-0.07,-0.01,-0.01,-0.13,-0.05,-2.03,0,7.8,0.24,-0.19,-0.02,,1642,1356,1414,1517,1574,1374,1392,1594,endOfFrame
1.48829E+12,37.22HZ ,186.12HZ ,2,-4,-1,0,0,9,-1.27,10.01,4.8,-1,0.02,-0.09,-0.04,0.2,-0.41,-0.07,-1.54,-0.36,8.86,-0.17,-0.29,0.04,,1649,1378,1356,1547,1595,1412,1333,1594,endOfFrame
1.48829E+12,37.12HZ ,185.59HZ ,2,-10,-1,0,0,9,2.24,7.42,2.16,-1,-0.02,-0.07,-0.03,0,-0.31,-0.06,-1.24,0.34,8.91,0.03,-0.11,0.18,,1645,1357,1356,1573,1575,1383,1382,1595,endOfFrame
1.48829E+12,37.22HZ ,186.09HZ ,2,-17,-1,0,0,9,1.68,6.96,-1.07,-1,-0.01,-0.06,0.01,0.01,-0.42,0.02,-1.1,0.21,8.93,-0.22,-0.33,0.04,,1648,1395,1337,1550,1604,1404,1340,1587,endOfFrame
1.48829E+12,37.15HZ ,185.74HZ ,2,-26,-1,0,0,10,4.77,4.66,-0.62,-1,-0.04,-0.04,0.01,-0.04,-0.53,0.03,-0.88,0.79,9.93,-0.07,-0.02,0.04,,1632,1371,1335,1592,1592,1356,1361,1627,endOfFrame
1.48829E+12,37.07HZ ,185.34HZ ,3,-26,25,0,0,10,6.37,1.44,-1.5,-1,-0.06,-0.01,0.01,0.13,-0.38,0.53,-0.26,1.11,9.94,-0.19,-0.22,0.19,,1650,1385,1298,1596,1607,1375,1364,1589,endOfFrame
1.48829E+12,36.93HZ ,184.64HZ ,-1,-17,26,0,0,10,10.33,-1.07,4.15,-1,-0.09,0.01,-0.04,-0.13,-0.24,0.4,0.19,1.79,9.84,-0.21,-0.08,0.07,,1622,1409,1294,1605,1605,1352,1373,1605,endOfFrame
1.48829E+12,37.02HZ ,185.08HZ ,-11,-4,29,0,0,10,10.45,-2.85,6.24,-0.99,-0.1,0.02,-0.05,-0.51,-0.11,0.34,0.44,1.9,9.81,-0.17,0.04,0.05,,1605,1406,1300,1619,1599,1340,1382,1613,endOfFrame
1.48829E+12,37.14HZ ,185.68HZ ,-13,-4,25,0,0,9,9.53,-1.84,7.34,-0.99,-0.08,0.01,-0.06,-0.37,-0.04,0.31,0.33,1.49,8.87,-0.28,0.04,0.03,,1587,1423,1312,1608,1585,1370,1375,1605,endOfFrame
1.48829E+12,37.08HZ ,185.42HZ ,-13,0,39,0,0,9,9.57,-3.91,9.54,-0.99,-0.09,0.02,-0.07,-0.37,0.03,0.54,0.4,1.51,8.87,-0.22,0.01,0.03,,1590,1419,1317,1604,1591,1364,1380,1600,endOfFrame
1.48829E+12,37.02HZ ,185.10HZ ,-7,0,44,0,0,9,8.83,-5.05,14.49,-0.99,-0.08,0.03,-0.11,-0.24,0.09,0.53,0.74,1.38,8.87,-0.19,-0.08,0.23,,1608,1403,1303,1615,1593,1379,1395,1568,endOfFrame
1.48829E+12,37.24HZ ,186.21HZ ,-3,0,12,0,-1,10,10.94,-5.32,16.96,-0.98,-0.1,0.03,-0.15,-0.24,0.09,-0.08,0.62,0.87,9.99,-0.29,0.09,-0.08,,1580,1406,1316,1628,1611,1356,1342,1626,endOfFrame
1.48829E+12,37.13HZ ,185.65HZ ,-1,0,48,-1,0,10,13.4,-3.88,12.5,-0.99,-0.12,0.02,-0.13,-0.19,0.18,0.78,-0.23,2.48,9.74,-0.16,0.21,0.74,,1652,1359,1249,1670,1515,1379,1447,1594,endOfFrame
1.48829E+12,37.28HZ ,186.42HZ ,-1,0,39,-1,0,10,14.29,-3.12,12.26,-0.99,-0.13,0.01,-0.1,-0.25,0.08,0.39,-0.46,2.66,9.68,-0.1,0.1,-0.57,,1573,1455,1347,1555,1619,1278,1356,1682,endOfFrame
1.48829E+12,37.14HZ ,185.72HZ ,0,-1,39,-1,-1,10,14.82,-5.12,23.23,-0.97,-0.13,0.02,-0.2,-0.24,0.11,0.27,-0.42,2.03,9.88,-0.1,0.03,0.26,,1640,1382,1293,1616,1571,1349,1402,1613,endOfFrame
1.48829E+12,37.22HZ ,186.08HZ ,0,0,35,-1,-1,11,16.06,-3.59,19.03,-0.97,-0.14,0.01,-0.17,-0.22,-0.06,0.3,-0.52,2.48,10.8,-0.03,-0.3,0.25,,1690,1380,1272,1588,1616,1330,1394,1595,endOfFrame
1.48829E+12,37.56HZ ,187.80HZ ,0,0,35,-1,-1,11,14.79,-0.9,21.46,-0.97,-0.13,-0.02,-0.19,-0.25,0.04,0.23,-1.13,2.28,10.8,-0.19,0.03,-0.12,,1636,1408,1298,1588,1594,1317,1353,1670,endOfFrame
1.48829E+12,37.37HZ ,186.85HZ ,-16,0,35,-1,-1,11,15.39,-0.98,24.22,-0.97,-0.13,-0.02,-0.2,-0.53,0.01,0.2,-1.15,2.39,10.77,-0.26,0.01,0.3,,1668,1387,1258,1618,1563,1354,1379,1639,endOfFrame
1.48829E+12,37.25HZ ,186.25HZ ,-23,-1,60,0,-1,11,10.99,1.17,22.74,-0.97,-0.12,-0.03,-0.19,-0.53,-0.11,0.92,-0.43,1.69,10.91,0.09,-0.13,0.31,,1678,1343,1296,1613,1604,1331,1400,1600,endOfFrame
1.48829E+12,36.91HZ ,184.56HZ ,-30,-1,55,0,-1,11,7.5,2.95,28.72,-0.97,-0.06,-0.04,-0.22,-0.63,-0.16,0.48,-0.96,0.56,10.99,-0.2,-0.06,-0.2,,1630,1383,1329,1588,1624,1343,1311,1658,endOfFrame
1.48829E+12,36.92HZ ,184.58HZ ,-34,-1,51,0,-1,11,5.63,2.79,34.41,-0.96,-0.05,-0.03,-0.29,-0.61,-0.09,0.28,-0.94,0.55,10.99,-0.07,-0.35,0.21,,1692,1348,1304,1586,1626,1367,1346,1596,endOfFrame
1.48829E+12,37.01HZ ,185.04HZ ,-27,-1,51,0,-1,12,2.1,8.11,34.49,-0.95,0,-0.06,-0.29,-0.51,-0.19,0.25,-1.97,-0.34,11.88,-0.36,-0.25,0.07,,1691,1351,1297,1591,1616,1394,1276,1650,endOfFrame
1.48829E+12,37.08HZ ,185.41HZ ,-32,-1,51,0,-1,12,2.71,9.23,37.22,-0.95,0,-0.08,-0.31,-0.61,-0.23,0.2,-2.47,-0.25,11.78,-0.07,-0.29,-0.1,,1698,1336,1340,1556,1629,1356,1292,1659,endOfFrame
1.48829E+12,37.02HZ ,185.09HZ ,-36,0,54,0,-1,12,0.81,11.35,41.03,-0.93,0.02,-0.09,-0.34,-0.67,-0.25,0.25,-2.88,-0.54,11.68,-0.43,-0.5,0.15,,1733,1353,1289,1555,1615,1423,1263,1634,endOfFrame
1.48829E+12,37.19HZ ,185.94HZ ,-47,-4,54,0,-1,12,0.74,13.61,41.73,-0.93,0.03,-0.11,-0.35,-0.81,-0.36,0.08,-3.44,-0.58,11.53,-0.26,-0.23,-0.06,,1703,1343,1334,1550,1596,1389,1270,1680,endOfFrame
1.48829E+12,37.03HZ ,185.14HZ ,-36,-17,49,0,-1,12,-2.98,14.21,43.55,-0.92,0.07,-0.11,-0.37,-0.53,-0.7,-0.09,-3.61,-1.28,11.42,0.11,-0.49,-0.03,,1739,1298,1378,1515,1628,1376,1290,1640,endOfFrame
1.48829E+12,37.07HZ ,185.35HZ ,-32,-46,39,0,-1,12,-3.66,13.39,42.74,-0.92,0.07,-0.1,-0.37,-0.47,-1,-0.3,-3.44,-1.47,11.45,-0.34,-0.31,0.23,,1725,1317,1320,1569,1584,1439,1266,1647,endOfFrame
1.48829E+12,37.10HZ ,185.50HZ ,-32,-45,44,0,0,12,-5.33,7.55,38.31,-0.94,0.05,-0.08,-0.34,-0.42,-0.91,-0.21,-2.2,-0.6,11.78,0.24,-0.33,-0.36,,1684,1320,1395,1531,1667,1310,1298,1659,endOfFrame
1.48829E+12,37.17HZ ,185.86HZ ,-21,-45,39,0,0,13,-11.18,8.72,46.46,-0.93,0.1,-0.03,-0.36,-0.19,-0.83,-0.28,-1.61,-2.2,12.71,-0.17,-0.49,-0.5,,1674,1337,1373,1546,1714,1361,1203,1657,endOfFrame
1.48829E+12,37.02HZ ,185.10HZ ,-13,-27,39,0,-1,13,-5.42,5.48,48,-0.9,0.09,-0.03,-0.43,-0.1,-0.53,-0.4,-2.5,-2.5,12.56,-0.61,-0.38,0.35,,1726,1307,1282,1615,1612,1490,1217,1631,endOfFrame
1.48829E+12,36.98HZ ,184.88HZ ,-8,-27,32,0,-1,13,-4.05,6.75,42.64,-0.93,0.05,-0.04,-0.36,-0.11,-0.55,-0.24,-2.04,-1.47,12.79,0.24,-0.25,-0.57,,1668,1304,1413,1544,1696,1295,1256,1688,endOfFrame
1.48829E+12,37.08HZ ,185.39HZ ,-20,-39,32,0,-1,13,-7.14,8.96,47.27,-0.91,0.09,-0.05,-0.4,-0.25,-0.66,-0.42,-2.74,-2.23,12.55,-0.42,-0.14,-0.31,,1665,1334,1352,1579,1636,1398,1198,1703,endOfFrame
1.48829E+12,36.88HZ ,184.42HZ ,-42,-29,42,-1,-1,13,-6.18,4.58,41.77,-0.93,0.07,-0.02,-0.37,-0.67,-0.52,-0.31,-2.6,-1.37,12.74,-0.12,-0.32,0.19,,1731,1286,1322,1591,1626,1390,1273,1646,endOfFrame
1.48829E+12,36.97HZ ,184.87HZ ,-58,-29,42,-1,-1,13,-10.55,4.87,36.98,-0.94,0.09,-0.01,-0.32,-0.77,-0.53,-0.25,-2.44,-2.25,12.65,-0.06,-0.37,-0.16,,1703,1293,1368,1565,1664,1377,1238,1657,endOfFrame
1.48829E+12,37.07HZ ,185.33HZ ,-56,-29,42,-1,-1,13,-14.34,3.57,35.22,-0.94,0.13,0.01,-0.32,-0.67,-0.51,-0.25,-2.27,-3.31,12.45,-0.34,-0.37,0.13,,1706,1284,1341,1599,1641,1447,1215,1632,endOfFrame
1.48829E+12,36.99HZ ,184.97HZ ,-47,-29,42,-1,-1,13,-17.03,1.9,32.54,-0.95,0.14,0.02,-0.28,-0.47,-0.53,-0.15,-1.86,-4.01,12.31,-0.35,-0.27,0.19,,1687,1269,1351,1623,1636,1462,1212,1625,endOfFrame
1.48829E+12,36.94HZ ,184.70HZ ,-23,-33,42,-1,-1,13,-16.78,0.76,32.01,-0.95,0.14,0.03,-0.27,0.09,-0.61,0.06,-1.56,-4.05,12.34,-0.14,-0.61,-0.01,,1707,1272,1376,1575,1696,1435,1210,1593,endOfFrame
1.48829E+12,36.88HZ ,184.40HZ ,2,-29,42,-1,-1,14,-13.04,0.79,33.54,-0.95,0.11,0.03,-0.29,0.29,-0.55,0.21,-1.58,-3.43,13.56,0.07,-0.23,0.05,,1698,1232,1375,1625,1672,1381,1240,1642,endOfFrame
1.48829E+12,36.85HZ ,184.25HZ ,-8,-29,46,-1,0,14,-7.66,3.01,33.77,-0.95,0.09,0.01,-0.29,0.08,-0.55,0.12,-1.23,-1.82,13.86,0.03,-0.39,0.11,,1724,1263,1327,1616,1686,1358,1263,1628,endOfFrame
1.48829E+12,36.88HZ ,184.42HZ ,-40,-24,51,-1,-1,13,-6,3.06,33.8,-0.96,0.06,-0.01,-0.29,-0.59,-0.57,0.04,-2.15,-1.78,12.78,-0.33,-0.24,-0.06,,1689,1318,1326,1597,1642,1395,1230,1668,endOfFrame
1.48829E+12,36.99HZ ,184.96HZ ,-52,-24,51,-1,-1,12,-7.99,3.07,35.86,-0.95,0.06,-0.01,-0.31,-0.71,-0.53,0.01,-1.99,-1.43,11.83,0.08,-0.17,-0.02,,1682,1292,1371,1585,1631,1361,1296,1647,endOfFrame
1.48829E+12,37.07HZ ,185.34HZ ,-56,-24,51,-1,-1,12,-13.11,4.06,33.98,-0.95,0.11,0,-0.3,-0.68,-0.54,-0.03,-2.11,-2.7,11.59,-0.35,-0.59,0.08,,1713,1318,1337,1563,1655,1450,1228,1602,endOfFrame
1.48829E+12,37.00HZ ,185.00HZ ,-36,-19,51,0,-1,13,-19.06,7.86,36.8,-0.94,0.16,-0.01,-0.3,-0.23,-0.69,0.01,-1.99,-4.65,12.02,0.12,-0.53,-0.51,,1670,1272,1458,1530,1722,1388,1192,1632,endOfFrame
1.48829E+12,36.97HZ ,184.87HZ ,-14,-20,46,0,-1,15,-15.58,12.13,45.84,-0.9,0.18,-0.04,-0.38,0.06,-0.54,-0.12,-3.79,-5.08,13.64,-0.48,-0.1,-0.02,,1699,1246,1369,1616,1618,1467,1141,1709,endOfFrame
1.48829E+12,37.09HZ ,185.47HZ ,-14,-20,42,0,0,15,-6.41,10.72,44.97,-0.91,0.1,-0.06,-0.39,-0.11,-0.51,-0.16,-2.73,-1.95,14.62,-0.13,-0.44,-0.03,,1752,1271,1319,1589,1680,1365,1216,1675,endOfFrame
1.48829E+12,37.05HZ ,185.24HZ ,-13,-29,33,0,0,15,-2.93,13.23,45.98,-0.91,0.07,-0.1,-0.39,-0.28,-0.74,-0.38,-3.43,-0.75,14.58,-0.47,-0.31,-0.23,,1733,1334,1285,1578,1652,1362,1190,1730,endOfFrame
1.48829E+12,36.72HZ ,183.58HZ ,-4,-29,32,0,-1,15,2.29,11.28,40.24,-0.93,0.02,-0.1,-0.35,-0.03,-0.7,-0.09,-3.65,-0.21,14.58,-0.21,-0.19,0.44,,1784,1264,1256,1625,1591,1373,1278,1693,endOfFrame
1.48829E+12,36.88HZ ,184.40HZ ,-19,-34,32,0,-1,14,3.3,10.09,35.45,-0.95,0,-0.09,-0.3,-0.38,-0.86,-0.16,-3.04,-0.06,13.71,-0.21,-0.56,-0.01,,1765,1326,1286,1554,1660,1356,1252,1667,endOfFrame
1.48829E+12,36.72HZ ,183.58HZ ,-34,-33,46,0,-1,15,2.78,8,33.95,-0.95,0,-0.07,-0.29,-0.54,-0.73,0.01,-2.66,-0.12,14.8,-0.12,-0.25,0.07,,1750,1289,1281,1610,1648,1329,1261,1697,endOfFrame
1.48829E+12,36.91HZ ,184.54HZ ,-34,-39,51,0,0,15,1.2,5.11,33.15,-0.96,0,-0.04,-0.29,-0.44,-0.89,0.08,-1.25,0.34,14.91,-0.27,-0.36,0.02,,1731,1323,1251,1624,1684,1326,1254,1671,endOfFrame
1.48829E+12,36.66HZ ,183.32HZ ,-34,-39,51,0,0,15,2.29,2.42,31.89,-0.96,0,-0.03,-0.28,-0.46,-0.78,0.09,-0.97,0.32,14.97,-0.18,-0.32,0.11,,1733,1307,1252,1639,1682,1322,1271,1661,endOfFrame
1.48829E+12,36.95HZ ,184.73HZ ,-27,-39,46,0,0,15,2.93,0.21,29.73,-0.96,-0.02,-0.02,-0.26,-0.4,-0.72,0.11,-0.27,0.81,14.98,-0.07,-0.22,0.14,,1716,1304,1251,1659,1683,1298,1298,1656,endOfFrame
1.48829E+12,37.03HZ ,185.13HZ ,-27,-39,51,0,0,15,5.09,-1.88,28.09,-0.97,-0.03,0,-0.25,-0.36,-0.7,0.23,0.29,0.99,14.97,-0.12,-0.4,0.11,,1722,1322,1237,1649,1711,1299,1293,1632,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-33,-39,55,0,0,15,6.26,-2.95,27.12,-0.97,-0.06,0.01,-0.24,-0.46,-0.69,0.29,0.66,1.6,14.9,-0.47,-0.35,0.2,,1709,1363,1184,1674,1692,1327,1280,1635,endOfFrame
1.48829E+12,36.97HZ ,184.84HZ ,-37,-21,67,0,0,15,6.58,-3.27,27.69,-0.97,-0.06,0.02,-0.24,-0.55,-0.45,0.57,0.94,1.7,14.87,-0.18,-0.29,0.15,,1703,1340,1216,1672,1703,1290,1310,1632,endOfFrame
1.48829E+12,37.08HZ ,185.39HZ ,-33,-21,67,0,0,16,7.13,-1.31,31.42,-0.96,-0.06,0,-0.26,-0.52,-0.45,0.53,0.47,1.88,15.88,-0.44,-0.36,0.14,,1725,1356,1174,1675,1708,1303,1269,1655,endOfFrame
1.48829E+12,36.85HZ ,184.26HZ ,-42,-19,62,0,0,16,8.79,-1.22,33.44,-0.96,-0.07,-0.01,-0.29,-0.65,-0.6,0.41,0.31,2.4,15.82,-0.55,-0.31,0.21,,1726,1370,1152,1682,1688,1309,1274,1664,endOfFrame
1.48829E+12,36.94HZ ,184.69HZ ,-37,-24,62,0,0,16,7.65,-1.63,33.5,-0.95,-0.07,-0.01,-0.29,-0.55,-0.44,0.4,0.46,2.2,15.84,-0.24,-0.16,0.19,,1715,1333,1191,1692,1686,1276,1305,1668,endOfFrame
1.48829E+12,36.92HZ ,184.62HZ ,-34,-36,62,0,0,16,7.26,-1.08,32.74,-0.96,-0.06,-0.01,-0.28,-0.5,-0.68,0.33,0.3,1.99,15.87,-0.36,-0.44,0.29,,1750,1340,1168,1672,1703,1306,1287,1638,endOfFrame
1.48829E+12,36.96HZ ,184.80HZ ,-32,-49,62,0,0,16,11.31,-2.69,32.88,-0.95,-0.1,-0.01,-0.28,-0.37,-0.98,0.33,0.72,3.09,15.68,-0.18,-0.42,0.1,,1733,1361,1181,1655,1719,1255,1316,1645,endOfFrame
1.48829E+12,36.59HZ ,182.94HZ ,-27,-55,57,0,0,16,13.43,-6.82,32.5,-0.95,-0.13,0.02,-0.28,-0.41,-0.84,0.27,1.9,3.69,15.45,-0.4,-0.04,0.2,,1675,1385,1148,1722,1684,1260,1332,1659,endOfFrame
1.48829E+12,37.09HZ ,185.44HZ ,-30,-37,57,0,0,16,16.01,-10.4,28.58,-0.95,-0.14,0.04,-0.27,-0.43,-0.35,0.43,2.49,4.05,15.28,-0.36,0.11,0.31,,1657,1381,1141,1751,1669,1253,1360,1654,endOfFrame
1.48829E+12,37.01HZ ,185.05HZ ,-30,-17,64,0,0,17,18.11,-10.52,26,-0.95,-0.17,0.06,-0.24,-0.62,-0.16,0.6,3.39,4.96,15.91,-0.27,-0.29,0.41,,1704,1388,1102,1736,1724,1233,1378,1600,endOfFrame
1.48829E+12,37.12HZ ,185.60HZ ,-33,-8,74,0,0,17,17.94,-7.71,27.11,-0.96,-0.17,0.04,-0.24,-0.75,-0.13,0.91,2.74,5.16,15.97,-0.35,-0.16,0.29,,1694,1400,1105,1731,1706,1226,1366,1638,endOfFrame
1.48829E+12,37.06HZ ,185.31HZ ,-40,-13,78,0,0,17,17.45,-4.97,29.65,-0.95,-0.16,0.01,-0.25,-0.76,-0.28,0.79,1.58,5.15,16.12,-0.3,-0.28,0.16,,1720,1400,1121,1688,1710,1218,1349,1658,endOfFrame
1.48829E+12,36.88HZ ,184.42HZ ,-39,-27,73,0,0,17,16.83,-5.54,33.2,-0.95,-0.15,0,-0.28,-0.7,-0.48,0.58,1.51,4.97,16.19,-0.21,-0.15,0.39,,1728,1367,1119,1716,1684,1226,1373,1652,endOfFrame
1.48829E+12,37.07HZ ,185.37HZ ,-33,-27,73,0,0,17,16.66,-6.67,33.26,-0.94,-0.15,0.01,-0.29,-0.6,-0.42,0.6,1.92,4.82,16.19,-0.58,-0.15,0.39,,1710,1403,1083,1734,1682,1263,1336,1654,endOfFrame
1.48829E+12,36.91HZ ,184.55HZ ,-16,-27,68,0,0,17,18.48,-6.58,32.8,-0.94,-0.17,0.01,-0.29,-0.38,-0.33,0.58,1.97,5.24,16.05,-0.15,-0.11,0.23,,1705,1380,1132,1713,1697,1202,1379,1658,endOfFrame
1.48829E+12,37.01HZ ,185.07HZ ,-16,-39,65,0,0,17,20.72,-7.2,32.58,-0.94,-0.19,0.01,-0.29,-0.37,-0.51,0.53,2.04,5.86,15.83,-0.19,-0.09,0.28,,1704,1395,1116,1715,1685,1200,1394,1656,endOfFrame
1.48829E+12,37.04HZ ,185.18HZ ,-7,-56,57,0,0,17,25.91,-9.74,29.81,-0.93,-0.23,0.02,-0.27,-0.21,-0.78,0.54,2.78,7.19,15.15,-0.34,0.02,0.47,,1687,1431,1071,1741,1655,1207,1432,1641,endOfFrame
1.48829E+12,37.09HZ ,185.47HZ ,-8,-62,57,0,0,17,29.48,-13.11,26.81,-0.93,-0.27,0.05,-0.25,-0.39,-0.64,0.45,3.8,8.13,14.44,-0.04,-0.06,0.49,,1681,1433,1085,1731,1675,1168,1490,1599,endOfFrame
1.48829E+12,37.13HZ ,185.63HZ ,-13,-56,57,0,0,17,32.16,-15.21,21.86,-0.93,-0.29,0.07,-0.22,-0.36,-0.57,0.59,4.46,8.73,13.89,-0.16,-0.09,0.5,,1665,1467,1065,1734,1675,1174,1490,1583,endOfFrame
1.48829E+12,37.17HZ ,185.85HZ ,-13,-56,57,0,0,17,33.82,-16.85,19.81,-0.93,-0.3,0.08,-0.21,-0.36,-0.55,0.62,4.69,8.92,13.7,-0.4,-0.19,0.2,,1641,1522,1058,1709,1701,1177,1462,1595,endOfFrame
1.48829E+12,37.05HZ ,185.27HZ ,-17,-42,65,0,0,17,35.29,-20.51,18.05,-0.92,-0.32,0.11,-0.2,-0.43,-0.26,0.73,5.49,9.23,13.18,-0.22,0.07,0.41,,1615,1490,1065,1752,1670,1165,1519,1580,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-3,-46,65,0,0,18,34.67,-20.98,17.42,-0.92,-0.32,0.13,-0.2,-0.16,-0.19,0.75,6.49,9.62,13.76,-0.18,0,0.43,,1616,1490,1045,1769,1702,1144,1527,1562,endOfFrame
1.48829E+12,37.14HZ ,185.70HZ ,-6,-46,61,0,0,18,36.93,-21.08,16.81,-0.92,-0.33,0.12,-0.19,-0.26,-0.23,0.71,6.36,9.9,13.62,-0.37,0.08,0.29,,1593,1534,1036,1767,1693,1149,1490,1588,endOfFrame
1.48829E+12,37.25HZ ,186.26HZ ,-1,-50,58,0,0,18,39.54,-25.52,17.45,-0.9,-0.35,0.15,-0.21,-0.16,-0.16,0.67,7.36,10.35,12.76,-0.14,0.14,0.16,,1556,1543,1068,1762,1707,1113,1545,1569,endOfFrame
1.48829E+12,37.18HZ ,185.92HZ ,-7,-56,58,0,0,18,41.68,-27.8,16.08,-0.89,-0.37,0.17,-0.22,-0.31,-0.29,0.63,8.34,10.46,12.04,-0.21,0.08,0.44,,1555,1547,1042,1786,1699,1145,1575,1517,endOfFrame
1.48829E+12,37.18HZ ,185.88HZ ,-11,-27,62,0,0,18,42.88,-31,12.25,-0.88,-0.38,0.2,-0.19,-0.47,0.26,0.69,9.15,10.66,11.25,-0.17,0.13,0.37,,1521,1565,1056,1788,1703,1137,1593,1502,endOfFrame
1.48829E+12,37.15HZ ,185.74HZ ,-16,-8,77,-1,0,17,39.32,-27.95,12.93,-0.9,-0.35,0.19,-0.19,-0.4,0.6,1.04,7.27,10.01,11.71,-0.07,0.28,0.52,,1557,1513,1075,1785,1655,1149,1591,1541,endOfFrame
1.48829E+12,37.18HZ ,185.91HZ ,-8,2,70,-1,0,17,31.72,-29.31,10.93,-0.92,-0.29,0.21,-0.16,-0.32,0.71,0.78,7.4,8.33,12.88,0.1,0.59,0.33,,1521,1456,1128,1825,1668,1124,1556,1587,endOfFrame
